Wavelength / um,Transmission @ 40C,Transmission @ 65C,Transmission @ 80C
1553.4629667388049,0.7644497273348427,0.6730529380555765,0.967550843325541
1553.454511964839,0.7449261705717168,0.6908968953574899,0.9816206628761173
1553.4460572829034,0.7268954008077664,0.7102007725873071,0.9918734885233316
1553.4376026929965,0.7104566605434326,0.7308589724198645,0.9980383560673052
1553.4291481951168,0.695671621643118,0.7527286057042332,0.9999990141904516
1553.420693789263,0.6825727283705516,0.775622358788776,0.9978027243896441
1553.4122394754336,0.6711710838166929,0.7993018023232686,0.9916549990486271
1553.4037852536267,0.6614635309194347,0.8234723316702436,0.9819009870619428
1553.395331123841,0.6534384914240439,0.8477811361006405,0.9689961950678586
1553.3868770860754,0.647080224630802,0.8718195657489961,0.953470691694308
1553.3784231403279,0.6423714325198484,0.8951309716174575,0.9358915822086888
1553.3699692865969,0.6392944626520433,0.9172245531818161,0.9168282629380174
1553.3615155248813,0.63783160814898,0.9375950212723363,0.8968238953481006
1553.3530618551797,0.6379650706440233,0.95574706501832,0.8763749890676791
1553.3446082774901,0.6396770109712282,0.9712228161025834,0.8559193520481279
1553.3361547918112,0.6429498241953823,0.9836298567099756,0.835831330194704
1553.3277013981417,0.6477664604671675,0.9926669388923877,0.8164224679765141
1553.3192480964801,0.6541103982521391,0.9981445689067445,0.7979455436871281
1553.3107948868244,0.6619648435923444,0.9999980107245952,0.7806002584430094
1553.3023417691736,0.6713108826827124,0.9982910626833235,0.7645394574113056
1553.293888743526,0.6821245837282299,0.9932100666446771,0.7498753752670415
1553.2854358098803,0.6943733131507007,0.985048853468503,0.7366858229587495
1553.2769829682345,0.7080116925684427,0.9741864982581736,0.7250203810940954
1553.2685302185876,0.7229776201130069,0.9610606358822175,0.7149065727952633
1553.2600775609378,0.7391886307217932,0.9461395022926056,0.7063557808787424
1553.2516249952841,0.7565386585741714,0.9298957446873829,0.6993685017722963
1553.2431725216243,0.7748951036259762,0.9127844260434221,0.6939385036258314
1553.2347201399573,0.7940960867388589,0.8952266905575291,0.6900556096507515
1553.2262678502814,0.813947937204096,0.8775994816451003,0.687707104290811
1553.2178156525954,0.8342232482805471,0.8602307515410997,0.6868780481801738
1553.2093635468975,0.8546601524649561,0.8433989579120136,0.6875509714534331
1553.2009115331864,0.8749636755342483,0.8273353968040823,0.6897054224276099
1553.1924596114604,0.8948100179027431,0.812228046366599,0.6933176817978344
1553.1840077817183,0.9138543396502201,0.7982259706749745,0.6983606840339851
1553.1755560439583,0.9317421300450602,0.7854437868704304,0.704803928690848
1553.167104398179,0.9481236335948333,0.7739660721221939,0.7126130193472395
1553.158652844379,0.9626702281104893,0.7638517784197977,0.7217484916314785
1553.1502013825566,0.9750912423423433,0.7551387171661602,0.7321637705655055
1553.1417500127104,0.9851495486419005,0.7478480332189349,0.7438023566001348
1553.1332987348387,0.9926743878046805,0.7419884150074959,0.7565945768827064
1553.1248475489408,0.9975702306764561,0.7375596869212833,0.770454365644689
1553.1163964550142,0.9998209641907715,0.73455546250472,0.785276517269267
1553.1079454530577,0.9994892078007243,0.7329646986336854,0.8009347124926935
1553.0994945430698,0.9967110383688296,0.7327722206596808,0.8172804270812373
1553.0910437250495,0.9916867798138125,0.7339584963499335,0.8341426838615865
1553.0825929989949,0.9846687838227289,0.7364990418666398,0.8513285700173032
1553.074142364904,0.9759472955256087,0.7403638082650594,0.868624525660953
1553.0656918227762,0.9658355726527466,0.7455167412409617,0.8857985702634035
1553.0572413726097,0.9546554104303824,0.7519154973094543,0.9026037821133818
1553.0487910144025,0.942724111181986,0.7595111232355922,0.9187833887603916
1553.0403407481535,0.9303437223461656,0.7682474340494982,0.9340777034918787
1553.0318905738613,0.9177930590901435,0.7780598866896623,0.9482328555789556
1553.0234404915248,0.9053226618578929,0.7888739163185183,0.9610108764221611
1553.0149905011413,0.8931524727715616,0.8006029139785332,0.9722003295007685
1553.0065406027102,0.8814717166926014,0.8131461967002664,0.9816264244578359
1552.9980907962297,0.8704403022199829,0.8263873918037561,0.9891595152438324
1552.9896410816987,0.8601910440358457,0.840193605143267,0.994721066920664
1552.981191459115,0.8508321377842076,0.8544155954512686,0.9982865367275212
1552.9727419284775,0.8424495381104685,0.8688889956648366,0.99988505333353
1552.964292489785,0.8351091249725686,0.8834364756805574,0.9995961845016367
1552.9558431430355,0.82885871754464,0.8978706777881856,0.9975443669228002
1552.9473938882277,0.8237300644993201,0.9119977824984412,0.9938916959201268
1552.93894472536,0.8197408993872903,0.9256216440761442,0.9888297519479556
1552.930495654431,0.8168970376203353,0.9385485106942111,0.9825710321729109
1552.9220466754393,0.815194368761899,0.9505923546278257,0.9753404279796919
1552.9135977883832,0.8146205255632277,0.9615807522450475,0.9673670956352509
1552.905148993261,0.8151560262029544,0.9713610845524107,0.9588770252524114
1552.896700290072,0.8167747871634491,0.9798066303424326,0.9500866035419077
1552.888251678814,0.8194440537576068,0.9868219707278898,0.941197447424307
1552.8798031594854,0.823123936156529,0.992347083385877,0.932392718599912
1552.8713547320851,0.8277668173760651,0.9963596101334365,0.9238349970250728
1552.8629063966118,0.8333168879940982,0.9988750169449977,0.9156656110739662
1552.8544581530632,0.8397099686849631,0.9999446712975164,0.9080051397818278
1552.8460100014386,0.8468736467330629,0.9996521545094796,0.9009546742940314
1552.8375619417359,0.8547276327011996,0.9981083290410504,0.8945973944446399
1552.8291139739542,0.863184187041358,0.9954457476825413,0.8890000933436004
1552.8206660980914,0.8721484952344215,0.9918129246371656,0.884214440859626
1552.8122183141463,0.8815189699471125,0.9873688318261854,0.8802779601613846
1552.8037706221173,0.8911875861352277,0.9822778049648324,0.8772148367074444
1552.7953230220035,0.9010404544534347,0.9767049074462995,0.8750367395053661
1552.7868755138022,0.9109588648486282,0.9708117431693187,0.8737437975173786
1552.778428097513,0.9208209692760464,0.9647527312654604,0.8733257655199737
1552.769980773134,0.9305041382694152,0.9586719206742136,0.8737632859731534
1552.7615335406633,0.9398878662763572,0.9527004793356996,0.8750290645321704
1552.7530864000998,0.948856970074168,0.9469549965611613,0.8770887666815848
1552.7446393514422,0.9573047660372987,0.941536669860739,0.8799015179852417
1552.736192394689,0.9651359401466362,0.9365313248642944,0.8834200216526229
1552.727745529838,0.9722689214582932,0.9320100817277432,0.8875904425451434
1552.7192987568883,0.97863769311155,0.9280303851126621,0.8923522928585553
1552.7108520758384,0.9841930763129013,0.9246370960109599,0.8976385580239912
1552.7024054866868,0.9889035669078697,0.9218634116632436,0.9033762215860556
1552.6939589894314,0.9927557828910316,0.9197315105446932,0.9094872173788785
1552.6855125840714,0.9957545154529301,0.9182529648447394,0.9158897077720726
1552.677066270605,0.9979223060194649,0.9174290700977272,0.9224995075407325
1552.6686200490312,0.9992984393706104,0.9172512740433952,0.9292314719735586
1552.6601739193477,0.999937273262164,0.917701837373768,0.9360007398712633
1552.6517278815534,0.9999059165246031,0.918754753810902,0.942723832895731
1552.6432819356467,0.999281390683978,0.9203768424224577,0.9493197120725108
1552.6348360816264,0.998147520177444,0.9225288502369374,0.9557109359645274
1552.6263903194906,0.9965918508417226,0.9251663992486996,0.9618250323779097
1552.617944649238,0.9947028728438562,0.9282406801974117,0.9675960976747172
1552.609499070867,0.9925677288279171,0.931698907636572,0.9729665133807623
1552.6010535843766,0.9902704537146196,0.9354846605225119,0.9778885688563984
1552.5926081897644,0.9878906661519244,0.9395382947386381,0.9823257427988464
1552.5841628870296,0.9855025556649614,0.9437976028668388,0.9862534415192367
1552.5757176761701,0.9831740061130396,0.9481988157888531,0.9896591030582422
1552.5672725571856,0.9809657586272208,0.9526779217118639,0.9925417127866415
1552.5588275300731,0.9789306142209635,0.9571721669012577,0.9949108889025501
1552.550382594832,0.977112764202369,0.9616215410475094,0.9967857462644141
1552.5419377514606,0.9755473776871801,0.9659700603271311,0.998193721130241
1552.5334929999574,0.9742605527713983,0.9701667357774044,0.999169454247384
1552.5250483403206,0.9732696611477667,0.9741662212850987,0.9997537246483869
1552.5166037725492,0.9725840173082274,0.9779292302650424,0.9999923467315814
1552.5081592966417,0.9722057239586192,0.9814228552642178,0.9999349217983674
1552.4997149125961,0.9721305178425272,0.9846209039316651,0.9996333798545033
1552.4912706204111,0.9723484764709192,0.9875042892324717,0.9991403379087714
1552.4828264200855,0.9728445320986281,0.9900614152169702,0.9985073979123464
1552.4743823116178,0.9735988405967302,0.9922884242377067,0.9977835687921106
1552.4659382950058,0.9745871296063953,0.9941891505757359,0.9970139952667171
1552.4574943702487,0.9757811726181316,0.9957746699865454,0.99623910945197
1552.4490505373449,0.977149495461201,0.997062429028496,0.995494214138092
1552.4406067962927,0.9786583360692843,0.9980750463573114,0.9948093997609995
1552.4321631470907,0.9802727819760468,0.9988389589666609,0.9942096309933536
1552.4237195897374,0.9819579411369708,0.9993831091169549,0.9937148375982893
1552.4152761242312,0.9836799869867148,0.9997378249208096,0.9933399058911073
1552.406832750571,0.9854069626323564,0.9999339574724475,0.9930945652177902
1552.3983894687549,0.9871093127332617,1.0000022362743943,0.9929832577896934
1552.3899462787813,0.988760200443855,0.9999727321945429,0.9930051320658301
1552.381503180649,0.9903357250079398,0.999874300443705,0.9931542893247236
1552.3730601743566,0.9918151604213739,0.999733919256085,0.9934203452534075
1552.3646172599022,0.9931812865622054,0.9995759229686745,0.9937892713663256
1552.3561744372844,0.9944208023927107,0.9994212153254802,0.9942443942638896
1552.3477317065021,0.9955247311066958,0.9992866032458544,0.9947673887586594
1552.3392890675534,0.9964886825956819,0.9991843901028209,0.995339119848246
1552.3308465204368,0.9973128485376157,0.999122310657983,0.9959402596969061
1552.322404065151,0.9980016666802445,0.9991037996917903,0.9965516996303695
1552.3139617016946,0.9985631799023638,0.9991284987501955,0.9971548554085592
1552.3055194300655,0.9990081978103527,0.999192854641074,0.9977319953404812
1552.2970772502629,0.9993494123706949,0.9992906685510119,0.9982666932007923
1552.288635162285,0.9996006083646835,0.9994135124355635,0.9987444334807798
1552.2801931661304,0.9997760499887846,0.9995510151790508,0.9991533061977393
1552.2717512617974,0.999890041600128,0.9996910995548758,0.999484659450912
1552.2633094492846,0.9999565872427861,0.9998202903181702,0.9997335584933216
1552.2548677285904,0.9999890392955426,0.9999241981029178,0.99989893851242
1552.246426099714,0.9999996442041272,0.9999882198207736,0.9999834196604075
1552.2379845626529,0.9999989544266609,0.9999984099453116,0.9999928452236445
1552.229543117406,0.9999951546154826,0.9999424031914601,0.999935671358663
1552.2211017639718,0.9999934139238108,0.9998102371078617,0.9998223540660445
1552.212660502349,0.999995398869485,0.9995949454856652,0.9996648410542478
1552.204219332536,0.999999052931056,0.9992928609371212,0.999476199936227
1552.195778254531,0.9999986810646001,0.9989036505487497,0.9992703318554049
1552.1873372683328,0.9999852964582338,0.9984301784797601,0.9990616650137664
1552.1788963739402,0.9999471247698252,0.9978783170140879,0.9988647177241736
1552.170455571351,0.9998701415546608,0.9972568036273923,0.9986934670992366
1552.1620148605643,0.9997385479307004,0.9965771777686458,0.9985605380142047
1552.1535742415783,0.9995351543377381,0.9958537548554182,0.9984763054461286
1552.1451337143915,0.9992417150014475,0.995103538564325,0.9984480498899546
1552.1366932790024,0.9988393059684689,0.9943459595370827,0.9984793015876539
1552.1282529354096,0.9983088462700583,0.9936023648681165,0.9985694565721944
1552.1198126836116,0.9976318215925314,0.9928952539253714,0.9987136673834331
1552.1113725236069,0.996791198427418,0.9922473338131331,0.9989029358462133
1552.1029324553938,0.9957724422266045,0.99168052123788,0.9991242943407475
1552.094492478971,0.99456450493868,0.9912150257017911,0.9993609711037468
1552.0860525943374,0.9931606442533784,0.9908686090928596,0.9995924894719259
1552.0776128014907,0.9915589798169572,0.9906560452822833,0.9997947275564718
1552.0691731004297,0.9897627634543351,0.990588729114951,0.9999400317382809
1552.0607334911529,0.9877804129380597,0.9906743367512097,0.9999975067519953
1552.0522939736593,0.9856254043852142,0.9909164371936929,0.9999335842714352
1552.0438545479467,0.9833161206983897,0.9913139982001382,0.9997129081835838
1552.035415214014,0.9808757140956464,0.9918608006869192,0.9992994923805373
1552.0269759718594,0.9783319780321849,0.9925448454695405,0.9986580371788327
1552.018536821482,0.9757171652178867,0.9933478769718163,0.9977552591421325
1552.0100977628797,0.9730676593692804,0.994245144509046,0.9965611061990504
1552.001658796051,0.9704234218318971,0.9952054751897287,0.9950497862198863
1551.9932199209948,0.9678271856715471,0.996191662536053,0.993200608079406
1551.9847811377097,0.965323439064329,0.9971611096578133,0.9909986900977257
1551.9763424461935,0.9629572991843728,0.9980666307184552,0.9884356090555362
1551.967903846445,0.9607734034598707,0.9988573221298543,0.985510037317723
1551.9594653384631,0.9588149265356499,0.9994794601458461,0.9822283581210082
1551.9510269222462,0.9571227755656163,0.999877443427376,0.9786051854239939
1551.9425885977923,0.955734945220082,0.9999948497692789,0.9746636734327503
1551.9341503651003,0.9546859545862483,0.9997756918666937,0.970435501789937
1551.9257122241688,0.9540062634931545,0.9991659279760596,0.9659604684197416
1551.917274174996,0.9537215842557496,0.9981152177258832,0.9612856979884895
1551.9088362175805,0.9538520578439574,0.9965788340444249,0.9564645525997738
1551.9003983519208,0.9544113290284582,0.9945195778908926,0.9515553841155071
1551.8919605780156,0.9554056067180199,0.9919095165147829,0.9466202758189504
1551.8835228958633,0.95683281334898,0.9887313873167811,0.9417238835932011
1551.875085305462,0.9586819050386359,0.9849795695242254,0.9369324194951283
1551.8666478068108,0.9609323930454934,0.9806606025268962,0.9323127505222325
1551.858210399908,0.9635540396921988,0.9757932958028955,0.9279315394409878
1551.849773084752,0.9665066638640845,0.9704085098174634,0.9238543490553313
1551.8413358613413,0.9697399903038917,0.9645486829817443,0.9201446655752606
1551.8328987296745,0.9731935160735604,0.9582671457853179,0.9168628538705262
1551.8244616897503,0.97679643325386,0.9516272204588327,0.9140651113096947
1551.8160247415667,0.9804677146965405,0.9447010766538468,0.9118025132252864
1551.8075878851225,0.9841165132344212,0.9375683170392856,0.9101202290108487
1551.7991511204161,0.9876430265355213,0.9303143036188208,0.9090569374478042
1551.7907144474466,0.9909399370863681,0.9230282930731321,0.9086444022005675
1551.7822778662114,0.9938944626410388,0.9158015045908421,0.9089071099975597
1551.77384137671,0.9963909699309642,0.9087252730621344,0.9098618480658954
1551.76540497894,0.9983140374538879,0.9018894297220534,0.9115171146238693
1551.7569686729012,0.999551817206849,0.895381002040615,0.9138723106840017
1551.7485324585907,0.9999995419910177,0.8892832505648598,0.9169167330420234
1551.7400963360076,0.9995630427227615,0.8836749873391768,0.9206284511969695
1551.7316603051509,0.998162160168368,0.8786300726292953,0.9249731837642565
1551.723224366018,0.9957339406719468,0.8742169782521181,0.9299032845383214
1551.7147885186084,0.9922354888235999,0.870498335753088,0.9353569128306966
1551.70635276292,0.9876463184959756,0.8675304403091866,0.9412574178677935
1551.6979170989518,0.9819700157265678,0.8653627327083657,0.9475129376806936
1551.689481526702,0.9752350250141825,0.8640373097271332,0.9540162173580152
1551.6810460461688,0.9674944114356521,0.8635885057331253,0.9606446935245678
1551.6726106573512,0.9588245374454752,0.8640425485000145,0.967260958346949
1551.664175360248,0.9493227114796653,0.8654172368582168,0.9737137814268176
1551.6557401548569,0.9391039885246908,0.8677215405567683,0.9798399023744717
1551.6473050411767,0.928297399401384,0.8709550046188175,0.9854667885822765
1551.6388700192058,0.9170419309916692,0.8751068615811621,0.9904164749771338
1551.6304350889434,0.9054825646042826,0.8801548105750122,0.9945104764465732
1551.622000250387,0.8937666131411486,0.8860634948385061,0.9975756145589773
1551.6135655035357,0.8820405035354021,0.8927827761427221,0.9994504593629076
1551.6051308483877,0.8704470587947541,0.9002459469262856,0.9999919819825259
1551.596696284942,0.8591232688794619,0.9083680313700837,0.999081960759571
1551.5882618131968,0.8481985131042927,0.9170443123219596,0.9966326853864833
1551.5798274331503,0.8377932041307895,0.9261491999684749,0.9925915510057128
1551.5713931448015,0.8280178471607637,0.9355355514399353,0.9869442133093369
1551.5629589481487,0.8189725257093511,0.9450345717116321,0.9797160731597917
1551.5545248431904,0.8107468198941966,0.9544564745360656,0.9709719669769875
1551.5460908299249,0.8034201301956801,0.9635921394779843,0.9608140547446745
1551.5376569083514,0.7970623281012671,0.972216037442047,0.9493780202358978
1551.5292230784676,0.7917346042975053,0.9800906795158334,0.9368278245688871
1551.5207893402721,0.7874903556046993,0.9869727494827751,0.9233493742004545
1551.512355693764,0.7843759567045538,0.9926209053309786,0.9091435607592556
1551.5039221389413,0.7824313015548708,0.9968049995075028,0.8944191825686092
1551.4954886758028,0.7816900582167192,0.9993162122528189,0.879386249996146
1551.4870553043465,0.7821796376028177,0.9999773688295084,0.86425010369074
1551.4786220245715,0.7839209101642557,0.9986525696125562,0.8492066462809044
1551.4701888364762,0.7869277031509262,0.9952552369094223,0.8344388285371687
1551.4617557400586,0.7912060776407761,0.9897537858039419,0.8201143728858825
1551.4533227353177,0.7967533353337061,0.9821743444324369,0.8063845918937846
1551.4448898222518,0.8035566634714402,0.9726002465691834,0.7933840876704324
1551.4364570008597,0.8115913133059556,0.9611683483033389,0.7812311044761474
1551.4280242711395,0.8208182342162238,0.9480625311373934,0.7700283387881702
1551.4195916330898,0.8311811489607576,0.9335050040585648,0.7598640652386157
1551.4111590867092,0.8426031413623605,0.9177461793194446,0.7508134875970304
1551.4027266319965,0.8549829174498738,0.9010539596975267,0.7429402527556843
1551.3942942689498,0.8681909806201505,0.8837032431439611,0.7362980666758956
1551.3858619975674,0.8820660268687819,0.8659663399861147,0.7309323318048219
1551.3774298178485,0.896411924038438,0.8481048313737027,0.7268817012308365
1551.368997729791,0.9109956995743717,0.8303632016939619,0.7241794321632992
1551.3605657333937,0.9255470283005162,0.8129643777648394,0.7228544298019103
1551.352133828655,0.9397597728271171,0.7961071262981955,0.7229319013864451
1551.3437020155734,0.9532961523694249,0.7799651156809977,0.7244335786321795
1551.3352702941477,0.9657940548262354,0.7646873494950698,0.7273774998456244
1551.3268386643758,0.9768778169813319,0.7503996308292461,0.7317773581632889
1551.3184071262565,0.9861724546262088,0.7372067148637251,0.7376414148874942
1551.3099756797887,0.9933208438726926,0.7251948426851402,0.7449709519490768
1551.3015443249703,0.9980028003695457,0.7144344086086257,0.7537582076035493
1551.2931130618,0.9999544801564131,0.7049825819091534,0.7639837192472303
1551.2846818902767,0.9989861601225558,0.6968857690417851,0.7756129981989365
1551.2762508103986,0.9949963607907383,0.6901818549174664,0.7885924888072232
1551.2678198221638,0.9879805161188453,0.6849021965772711,0.8028448186041669
1551.2593889255713,0.9780329691344143,0.6810733587288951,0.818263426295778
1551.2509581206195,0.9653418945939636,0.6787185801739783,0.8347067616133954
1551.2425274073073,0.9501776726151684,0.6778589472996831,0.851992390255067
1551.2340967856323,0.9328760823276389,0.678514230983368,0.8698915121493661
1551.2256662555938,0.9138182878161266,0.6807033226449442,0.888124605872909
1551.2172358171897,0.8934098409061718,0.6844441900737143,0.9063591200918828
1551.2088054704193,0.8720607996449028,0.6897532692760495,0.9242102924254688
1551.2003752152802,0.850168616554848,0.6966442173936289,0.9412462138789126
1551.1919450517714,0.8281048125619049,0.7051259717449656,0.9569980943653333
1551.1835149798915,0.8062057761579942,0.7152000843476697,0.9709762645276352
1551.175084999639,0.7847674551930115,0.7268573197815015,0.9826917638276693
1551.166655111012,0.7640433340698823,0.7400735081806813,0.9916824791679244
1551.158225314009,0.7442449382281888,0.7548046334127143,0.9975418518464285
1551.1497956086291,0.725544143017558,0.770981121487616,0.9999473584395213
1551.1413659948707,0.708076706286389,0.7885013039320486,0.9986855011787183
1551.132936472732,0.6919466050192244,0.8072241042911927,0.9936700813364158
1551.1245070422112,0.6772308701138775,0.8269611707568935,0.9849511458078989
1551.1160777033076,0.6639846548165617,0.8474689726433738,0.9727131351523332
1551.107648456019,0.652246259328666,0.8684417735725153,0.9572622345635714
1551.0992193003442,0.6420418121675692,0.8895068211595233,0.9390044579472119
1551.090790236282,0.6333893268158618,0.9102234360859678,0.9184172713431621
1551.0823612638305,0.626301937683987,0.9300878007986508,0.8960183258408936
1551.0739323829882,0.6207902649691619,0.9485450082122733,0.8723349784713538
1551.0655035937539,0.6168640224892541,0.9650092577603223,0.8478777425446836
1551.0570748961256,0.6145331075863424,0.9788919998119616,0.8231197859010101
1551.0486462901026,0.6138084468648196,0.9896364660651473,0.798483349691246
1551.0402177756828,0.6147027953850925,0.9967556260223569,0.7743327845435966
1551.0317893528647,0.6172315217056753,0.99986948357964,0.7509730390607181
1551.023361021647,0.6214132154176886,0.9987370707294437,0.7286520204608982
1551.0149327820284,0.6272698019984027,0.9932787165047294,0.7075652757867862
1551.0065046340071,0.6348258028515728,0.9835852215444618,0.6878617922718844
1550.9980765775815,0.6441064574139463,0.9699123158968861,0.6696501975926844
1550.9896486127502,0.6551345984398181,0.9526609100071567,0.653005065619488
1550.9812207395123,0.6679263669231752,0.9323457469882702,0.6379732733544324
1550.9727929578655,0.6824859803840063,0.9095566982886095,0.6245803779400584
1550.9643652678085,0.698799761617195,0.8849177816877021,0.6128368503283638
1550.9559376693398,0.7168294869649845,0.8590488696102174,0.602743833039007
1550.9475101624587,0.7365048904164279,0.8325340680483384,0.5942980053120018
1550.9390827471625,0.7577149914521807,0.8058991532695985,0.5874952130935739
1550.9306554234502,0.7802979511276599,0.7795986520133412,0.5823327490086547
1550.9222281913208,0.8040295165872133,0.7540115547974969,0.578810469002481
